,Unnamed: 0,index,Unnamed: 0.1,dob,photo_taken,full_path,gender,name,face_score,second_face_score,size,age
2780,70057,230956,230956,1945-08-08 00:00:00,2005,58/nm0711058_rm2033162752_1944-8-7_2005.jpg,1.0,David Rasche,5.37450510353234,,"(302, 302)",60
285,87308,291240,291240,1992-02-11 00:00:00,2007,75/nm0731075_rm3941178112_1991-2-10_2007.jpg,0.0,Emma Roberts,5.170758869810342,,"(264, 264)",15
1735,75166,249148,249148,1950-04-24 00:00:00,1977,13/nm0223213_rm2145241344_1949-4-23_1977.jpg,0.0,Joyce DeWitt,3.836289282738676,,"(500, 500)",27
3213,93800,313129,313129,1941-05-16 00:00:00,2004,77/nm0443577_rm487234048_1940-5-15_2004.jpg,0.0,Lainie Kazan,4.049052004535303,,"(248, 248)",63
1377,43508,145646,145646,1952-07-24 00:00:00,1975,12/nm0004812_rm3453733120_1951-7-24_1975.jpg,0.0,Lynda Carter,4.487037267470452,,"(500, 500)",23
2134,120798,406146,406146,1957-04-19 00:00:00,2005,67/nm0779567_rm4020738048_1956-4-18_2005.jpg,0.0,Melody Thomas Scott,5.514941042401024,,"(345, 345)",48
2466,331,1252,1252,1908-05-26 00:00:00,1966,78/nm0000078_rm2166468864_1907-5-26_1966.jpg,1.0,John Wayne,3.952560095871267,,"(500, 500)",58
2574,48574,161614,161614,1953-11-19 00:00:00,2011,48/nm0005148_rm1677820928_1952-11-18_2011.jpg,1.0,Delroy Lindo,2.403843596604375,,"(278, 278)",58
2420,21816,74526,74526,1953-09-17 00:00:00,2010,20/nm0000620_rm1715571968_1952-9-16_2010.jpg,1.0,Mickey Rourke,3.3238364555871587,,"(306, 305)",57
2603,48174,160461,160461,1945-08-01 00:00:00,2004,21/nm0005121_rm2213058560_1944-7-31_2004.jpg,0.0,Sherry Lansing,4.334848869813952,,"(260, 260)",59
1088,73650,243302,243302,1988-02-06 00:00:00,2009,50/nm2023050_rm2137895424_1987-2-5_2009.jpg,1.0,Darren Criss,4.160065477394231,,"(500, 500)",21
1780,40274,136425,136425,1974-09-08 00:00:00,2001,36/nm0002436_rm3754465280_1973-9-7_2001.jpg,0.0,Shannon Elizabeth,3.571234657132376,,"(69, 69)",27
1895,70198,231414,231414,1979-10-15 00:00:00,2008,78/nm0713378_rm1297454592_1978-10-14_2008.jpg,1.0,Usher Raymond,4.024917998962324,,"(306, 306)",29
1418,131859,445110,445110,1989-11-07 00:00:00,2012,15/nm1297015_rm2211228160_1988-11-6_2012.jpg,0.0,Emma Stone,4.7291452372355405,,"(461, 461)",23
1509,43881,146718,146718,1975-03-18 00:00:00,1999,46/nm0004846_rm2749339648_1974-3-17_1999.jpg,0.0,Marisa Coughlan,3.170494634075735,,"(75, 75)",24
669,88654,295929,295929,1992-07-27 00:00:00,2010,58/nm1832358_rm111247360_1991-7-27_2010.jpg,1.0,Michael Bolten,5.891436953037414,,"(341, 341)",18
3083,6088,20723,20723,1939-01-01 00:00:00,2001,64/nm0000164_rm3922889984_1937-12-31_2001.jpg,1.0,Anthony Hopkins,2.259843208937696,,"(325, 325)",62
3818,12320,41359,41359,1936-10-01 00:00:00,2007,67/nm0000267_rm2968296192_1935-10-1_2007.jpg,0.0,Julie Andrews,3.053173654895309,,"(158, 158)",71
514,49194,163403,163403,1976-10-16 00:00:00,1993,92/nm0005192_rm3022360064_1975-10-16_1993.jpg,0.0,Kellie Martin,3.4074973570789764,,"(500, 500)",17
1284,82993,276261,276261,1983-04-04 00:00:00,2005,27/nm1130627_rm1742379008_1982-4-3_2005.jpg,0.0,Cobie Smulders,4.92398874142858,,"(123, 123)",22
1733,45652,152385,152385,1977-07-11 00:00:00,2004,78/nm0004978_rm2198379008_1976-7-10_2004.jpg,1.0,Adrian Grenier,3.722374449925697,,"(225, 225)",27
2322,33334,112993,112993,1958-08-19 00:00:00,2015,59/nm0001459_rm3372871936_1957-8-18_2015.jpg,1.0,Denis Leary,2.2997564697591213,,"(429, 429)",57
287,133962,452019,452019,1994-07-27 00:00:00,2009,10/nm0597410_rm445419008_1993-7-26_2009.jpg,0.0,Taylor Momsen,2.7899099617763667,,"(148, 148)",15
2675,34619,117146,117146,1949-02-05 00:00:00,2008,54/nm0001554_rm87266816_1948-2-5_2008.jpg,1.0,Errol Morris,5.186057021013196,,"(176, 177)",59
583,116052,388906,388906,1984-05-21 00:00:00,2002,05/nm1179105_rm1156035072_1983-5-21_2002.jpg,1.0,Alexandre Rodrigues,2.4346426593134893,,"(500, 500)",18
2803,55091,180933,180933,1949-07-03 00:00:00,2009,10/nm0007210_rm3765207040_1948-7-2_2009.jpg,1.0,Saul Rubinek,2.081679071326948,,"(206, 207)",60
2716,21258,72395,72395,1937-08-19 00:00:00,1996,02/nm0000602_rm1768134912_1936-8-18_1996.jpg,1.0,Robert Redford,3.644724903727788,,"(354, 354)",59
2917,12290,41230,41230,1950-09-26 00:00:00,2011,64/nm0000264_rm335524352_1949-9-25_2011.jpg,1.0,Pedro Almodóvar,4.270730384684408,,"(500, 500)",61
3565,16809,56812,56812,1931-01-31 00:00:00,1998,32/nm0000432_rm1093897728_1930-1-30_1998.jpg,1.0,Gene Hackman,4.441786534296809,,"(500, 500)",67
448,124122,417474,417474,1991-12-24 00:00:00,2008,80/nm2189680_rm2140509952_1990-12-23_2008.jpg,0.0,Anna Maria Perez de Tagle,3.503475045377568,,"(70, 70)",17
2805,94039,313894,313894,1949-09-26 00:00:00,2009,52/nm0448252_rm3190786816_1948-9-25_2009.jpg,0.0,Mimi Kennedy,2.962406707913304,,"(272, 273)",60
866,64063,211858,211858,1987-04-10 00:00:00,2007,62/nm1015262_rm1289337600_1986-4-9_2007.jpg,0.0,Leighton Meester,3.071209334006477,,"(114, 114)",20
998,125157,421158,421158,1984-10-05 00:00:00,2004,93/nm0385293_rm142252800_1983-10-5_2004.jpg,0.0,Nicky Hilton,5.533637028111533,,"(244, 244)",20
2771,25219,85504,85504,1951-01-25 00:00:00,2011,09/nm0000809_rm3445797632_1950-1-24_2011.jpg,1.0,Daniel Auteuil,4.357278131119182,,"(500, 500)",60
2778,28308,96227,96227,1948-12-29 00:00:00,2008,01/nm0001101_rm2943126784_1947-12-29_2008.jpg,1.0,Ted Danson,3.193594400120163,,"(500, 500)",60
190,125657,422647,422647,1994-05-15 00:00:00,2008,27/nm1388927_rm492148224_1993-5-14_2008.jpg,0.0,Miranda Cosgrove,4.89507136088048,,"(235, 235)",14
1068,85229,283836,283836,1981-04-25 00:00:00,2002,69/nm3333669_rm2299104000_1980-4-24_2002.jpg,,Danny Gokey,2.877624244272405,,"(144, 143)",21
3779,22193,75860,75860,1932-03-22 00:00:00,2002,38/nm0000638_rm1240242944_1931-3-22_2002.jpg,1.0,William Shatner,4.03733728252479,,"(257, 256)",70
611,80533,267535,267535,1991-04-10 00:00:00,2009,76/nm0829576_rm3298593536_1990-4-9_2009.jpg,0.0,Kristen Stewart,5.637142645701136,,"(328, 327)",18
1597,120366,404615,404615,1984-06-01 00:00:00,2009,78/nm1679778_rm2578811136_1983-6-1_2009.jpg,0.0,Sylvia Hoeks,3.2335816413787906,,"(71, 71)",25
174,129038,435234,435234,1995-07-17 00:00:00,2009,90/nm1880290_rm2808253952_1994-7-16_2009.jpg,1.0,Mark Indelicato,4.323280724187963,,"(112, 112)",14
413,98131,327712,327712,1972-04-28 00:00:00,1988,85/nm0949385_rm540511744_1971-4-28_1988.jpg,1.0,Chris Young,3.3789583513390697,,"(500, 500)",16
2979,60992,201756,201756,1937-10-27 00:00:00,1998,14/nm0607314_rm1766562304_1936-10-26_1998.jpg,0.0,Shelley Morrison,3.1499590051739155,,"(78, 78)",61
2173,8630,28943,28943,1959-04-30 00:00:00,2007,01/nm0000201_rm3446118912_1958-4-29_2007.jpg,0.0,Michelle Pfeiffer,4.414985890829491,,"(171, 171)",48
2568,126032,424037,424037,1951-06-22 00:00:00,2009,54/nm0487254_rm4231760384_1950-6-21_2009.jpg,1.0,Gérard Lanvin,2.961760703019727,,"(125, 125)",58
967,77803,258011,258011,1990-06-15 00:00:00,2010,55/nm1423955_rm2889728768_1989-6-14_2010.jpg,0.0,Lucy Hale,3.6920588542785207,,"(149, 148)",20
2717,52411,172794,172794,1950-08-26 00:00:00,2009,30/nm0005430_rm99793152_1949-8-25_2009.jpg,1.0,Gene Simmons,3.286515046484568,,"(222, 221)",59
1339,103314,345317,345317,1986-03-16 00:00:00,2009,25/nm1553725_rm3736833536_1985-3-15_2009.jpg,1.0,Kellan Lutz,4.7873020027284525,,"(318, 317)",23
185,46073,153878,153878,1977-04-19 00:00:00,1991,97/nm0004997_rm3567092736_1976-4-18_1991.jpg,0.0,Melissa Joan Hart,5.034830774098529,,"(500, 500)",14
3707,2806,9449,9449,1931-08-26 00:00:00,1999,25/nm0000125_rm2931136768_1930-8-25_1999.jpg,1.0,Sean Connery,3.8245205368732056,,"(118, 118)",68
3101,28288,96119,96119,1944-02-04 00:00:00,2006,00/nm0001100_rm4294154496_1943-2-3_2006.jpg,0.0,Blythe Danner,5.728002175695409,,"(218, 218)",62
3045,98162,327796,327796,1946-11-13 00:00:00,2008,18/nm0949918_rm3971259136_1945-11-12_2008.jpg,1.0,Neil Young,4.525969961404694,,"(268, 268)",62
2042,133113,449523,449523,1973-09-18 00:00:00,2007,99/nm0496899_rm3919681792_1972-9-17_2007.jpg,1.0,Bobby Lee,4.850447278739352,,"(149, 148)",34
3508,17,45,45,1925-09-17 00:00:00,1991,02/nm0000002_rm991745536_1924-9-16_1991.jpg,0.0,Lauren Bacall,3.3516153597847174,,"(500, 500)",66
382,100514,336296,336296,1970-03-07 00:00:00,1986,99/nm0255699_rm3594889984_1969-3-6_1986.jpg,0.0,Andrea Elson,3.829800437312071,,"(500, 500)",16
738,115054,385330,385330,1992-04-03 00:00:00,2011,43/nm3072243_rm3471161344_1991-4-3_2011.jpg,0.0,Hayley Kiyoko,4.222805416145365,,"(500, 500)",19
2211,85371,284431,284431,1948-09-18 00:00:00,1997,63/nm0436663_rm1698602240_1947-9-18_1997.jpg,1.0,Danny Kamin,2.485522830501191,,"(435, 435)",49
2993,19989,67709,67709,1953-06-08 00:00:00,2014,53/nm0000553_rm3865902592_1952-6-7_2014.jpg,1.0,Liam Neeson,5.502036424981136,,"(500, 500)",61
247,91908,306384,306384,1988-09-28 00:00:00,2003,81/nm0240381_rm1949539072_1987-9-28_2003.jpg,0.0,Hilary Duff,3.154666019849792,,"(173, 172)",15
515,116379,390276,390276,1995-10-10 00:00:00,2012,06/nm0272706_rm3170150400_1994-10-9_2012.jpg,0.0,Jodelle Ferland,4.279910910248244,,"(500, 500)",17
2500,59749,197792,197792,1947-12-18 00:00:00,2005,05/nm0506405_rm2141231872_1946-12-17_2005.jpg,1.0,Eugene Levy,3.785451830021264,,"(290, 291)",58
389,126256,424859,424859,1996-01-05 00:00:00,2012,76/nm4487976_rm4127372032_1995-1-4_2012.jpg,0.0,Maddie Hasson,3.5977673140425463,,"(136, 136)",16
3328,21307,72567,72567,1937-08-19 00:00:00,2001,02/nm0000602_rm563517696_1936-8-18_2001.jpg,1.0,Robert Redford,2.2413898242691253,,"(151, 151)",64
3372,3616,12425,12425,1944-08-17 00:00:00,2009,34/nm0000134_rm3670117888_1943-8-17_2009.jpg,1.0,Robert De Niro,4.771886182144316,,"(325, 324)",65
1192,105369,352092,352092,1983-02-12 00:00:00,2005,59/nm1754059_rm3556285184_1982-2-11_2005.jpg,0.0,Natalie Dormer,3.8571854011223694,,"(71, 71)",22
3823,108960,364397,364397,1931-06-30 00:00:00,2002,72/nm0263172_rm609654784_1930-6-29_2002.jpg,1.0,Robert Evans,2.351128129303099,,"(96, 95)",71
3499,119258,400806,400806,1943-09-30 00:00:00,2009,34/nm0574534_rm1204662272_1942-9-29_2009.jpg,1.0,Ian McShane,3.135161704733974,,"(500, 500)",66
3600,179,637,637,1935-09-21 00:00:00,2002,47/nm0000047_rm3512179200_1934-9-20_2002.jpg,0.0,Sophia Loren,3.42457004391502,,"(280, 281)",67
2387,112867,377655,377655,1958-09-16 00:00:00,2015,34/nm0667734_rm3389059584_1957-9-15_2015.jpg,1.0,Pawel Pawlikowski,3.7413352014829857,,"(501, 501)",57
2626,15884,53642,53642,1947-11-07 00:00:00,2006,98/nm0000398_rm1847888640_1946-11-6_2006.jpg,0.0,Sally Field,3.577564988292833,,"(168, 168)",59
3879,36480,123517,123517,1939-07-21 00:00:00,2011,71/nm0001671_rm2370554112_1938-7-20_2011.jpg,0.0,Diana Rigg,2.5018570938216778,,"(500, 500)",72
799,61762,204179,204179,1994-10-09 00:00:00,2013,39/nm0703939_rm2323162112_1993-10-8_2013.jpg,0.0,Molly C. Quinn,4.733179304794867,,"(325, 325)",19
68,86462,288494,288494,1999-07-09 00:00:00,2006,23/nm1535523_rm3034221568_1998-7-8_2006.jpg,1.0,Jaden Smith,2.9008199092102536,,"(348, 348)",7
180,115087,385469,385469,1993-08-04 00:00:00,2007,44/nm4074444_rm325300992_1992-8-3_2007.jpg,0.0,Karlie Kloss,3.671955473580584,,"(303, 303)",14
2891,11728,39241,39241,1952-07-21 00:00:00,2013,45/nm0000245_rm434755584_1951-7-21_2013.jpg,1.0,Robin Williams,4.116909130117852,,"(327, 327)",61
3719,28188,95753,95753,1945-03-22 00:00:00,2014,96/nm0001096_rm3133720832_1944-3-21_2014.jpg,1.0,Timothy Dalton,4.007084715581485,,"(483, 484)",69
809,50826,168037,168037,1980-06-25 00:00:00,1999,11/nm0005311_rm2080300288_1979-6-25_1999.jpg,0.0,Busy Philipps,5.147037862742447,,"(500, 500)",19
2870,17272,58747,58747,1953-04-07 00:00:00,2014,47/nm0000447_rm205312000_1952-4-6_2014.jpg,0.0,Marilu Henner,3.666979875875645,,"(500, 500)",61
989,64199,212212,212212,1987-04-10 00:00:00,2007,62/nm1015262_rm384008704_1986-4-9_2007.jpg,0.0,Leighton Meester,2.357458084214956,,"(93, 93)",20
52,106702,356519,356519,2002-03-07 00:00:00,2009,97/nm2954597_rm2423292928_2001-3-6_2009.jpg,0.0,Aryana Engineer,2.979789101425005,,"(373, 373)",7
3907,33128,112102,112102,1933-01-22 00:00:00,2007,53/nm0001453_rm339253760_1932-1-22_2007.jpg,0.0,Piper Laurie,4.44358050459627,,"(259, 259)",74
2956,10508,35239,35239,1947-07-07 00:00:00,2008,30/nm0000230_rm50698240_1946-7-6_2008.jpg,1.0,Sylvester Stallone,3.510922411859998,,"(217, 218)",61
218,61772,204208,204208,1994-10-09 00:00:00,2009,39/nm0703939_rm583511552_1993-10-8_2009.jpg,0.0,Molly C. Quinn,2.073481201874635,,"(359, 359)",15
1218,103480,345863,345863,1987-11-26 00:00:00,2009,20/nm1556320_rm3975186688_1986-11-25_2009.jpg,0.0,Katie Cassidy,3.609739828660105,,"(120, 120)",22
2748,79269,262951,262951,1945-04-26 00:00:00,2005,27/nm1625427_rm3505303040_1944-4-25_2005.jpg,1.0,Len Goodman,2.6327113172487984,,"(222, 221)",60
3109,105247,351694,351694,1952-01-26 00:00:00,2014,05/nm0758405_rm4153658880_1951-1-25_2014.jpg,0.0,Diane Salinger,2.664092154043105,,"(152, 153)",62
124,66265,218714,218714,2000-11-10 00:00:00,2014,43/nm2215143_rm788518400_1999-11-10_2014.jpg,0.0,Kiernan Shipka,3.726472375349658,,"(348, 349)",14
1351,81376,270556,270556,1991-08-02 00:00:00,2014,39/nm1925239_rm1227342080_1990-8-1_2014.jpg,1.0,Jack O'Connell,3.2726933451768225,,"(211, 211)",23
1904,133280,450022,450022,1980-02-02 00:00:00,2009,56/nm0498956_rm4184967424_1979-2-1_2009.jpg,0.0,Rachelle Lefevre,4.665170608300481,,"(152, 152)",29
2693,22532,77173,77173,1950-02-03 00:00:00,2009,53/nm0000653_rm3299780608_1949-2-2_2009.jpg,1.0,Brent Spiner,2.418553096582454,,"(273, 273)",59
777,87814,292985,292985,1986-10-26 00:00:00,2005,88/nm1733488_rm3530922496_1985-10-25_2005.jpg,0.0,Ciara,4.473170256366511,,"(183, 183)",19
471,68424,225887,225887,1988-08-25 00:00:00,2005,16/nm0515116_rm1669044736_1987-8-25_2005.jpg,0.0,Blake Lively,3.1853179963995,,"(162, 162)",17
1823,127989,431264,431264,1969-04-05 00:00:00,1997,62/nm0781462_rm3001598976_1968-4-4_1997.jpg,0.0,Xenia Seeberg,2.425881111861824,,"(278, 278)",28
3034,95396,318348,318348,1947-04-13 00:00:00,2009,45/nm0642145_rm3894003968_1946-4-12_2009.jpg,1.0,Ed O'Neill,2.4412204943769065,,"(171, 171)",62
3159,17901,60876,60876,1952-09-05 00:00:00,2015,74/nm0000474_rm3540647680_1951-9-5_2015.jpg,1.0,Michael Keaton,5.3310981779437006,,"(500, 500)",63
2004,61333,202781,202781,1982-08-21 00:00:00,2014,60/nm1602660_rm1636695296_1981-8-20_2014.jpg,1.0,Ben Barnes,5.201195998803824,,"(500, 500)",32
2082,17380,59083,59083,1968-07-23 00:00:00,2014,50/nm0000450_rm404801536_1967-7-23_2014.jpg,1.0,Philip Seymour Hoffman,3.452218742039073,,"(349, 348)",46
2207,59546,197076,197076,1961-09-15 00:00:00,2010,25/nm0502425_rm2547091200_1960-9-14_2010.jpg,0.0,Melissa Leo,3.4731530425164627,,"(501, 501)",49
3348,246,940,940,1908-05-22 00:00:00,1972,59/nm0000059_rm2851910400_1907-5-22_1972.jpg,1.0,Laurence Olivier,3.631959345794905,,"(255, 255)",64
3191,54801,180039,180039,1951-04-14 00:00:00,2014,69/nm0006669_rm2978411520_1950-4-13_2014.jpg,1.0,William Sadler,2.394199065639597,,"(500, 500)",63
2251,11762,39395,39395,1956-03-19 00:00:00,2006,46/nm0000246_rm2044562432_1955-3-19_2006.jpg,1.0,Bruce Willis,3.2594801575751418,,"(500, 500)",50
578,17709,60218,60218,1949-10-30 00:00:00,1966,62/nm0000462_rm429181184_1948-10-29_1966.jpg,0.0,Kate Jackson,4.110266725047227,,"(500, 500)",17
689,118534,397908,397908,1987-06-12 00:00:00,2005,71/nm0479471_rm940611584_1986-6-11_2005.jpg,1.0,Shia LaBeouf,2.8135951155839973,,"(89, 89)",18
580,72909,240863,240863,1994-05-14 00:00:00,2011,75/nm2913275_rm3182213632_1993-5-13_2011.jpg,0.0,Debby Ryan,5.53652067233903,,"(500, 500)",17
3373,55146,181107,181107,1947-12-01 00:00:00,2012,27/nm0009127_rm4285509632_1946-11-30_2012.jpg,0.0,Marina Abramovic,4.139021306707814,,"(500, 500)",65
151,85166,283582,283582,1998-10-25 00:00:00,2012,35/nm2336135_rm701474816_1997-10-24_2012.jpg,1.0,Kendall Ryan Sanders,4.849540177106976,,"(429, 429)",14
1415,75887,251618,251618,1991-08-16 00:00:00,2014,69/nm2225369_rm494465024_1990-8-15_2014.jpg,0.0,Jennifer Lawrence,4.113312992610084,,"(264, 263)",23
123,72456,239129,239129,1990-07-22 00:00:00,2004,88/nm0915488_rm2123336704_1989-7-21_2004.jpg,1.0,Jamie Waylett,2.419179121050778,,"(264, 263)",14
2663,15927,53758,53758,1947-11-07 00:00:00,2006,98/nm0000398_rm759929088_1946-11-6_2006.jpg,0.0,Sally Field,3.5145403512510303,,"(195, 194)",59
3125,103003,344453,344453,1952-07-18 00:00:00,2014,69/nm0553269_rm1756874752_1951-7-18_2014.jpg,0.0,Margo Martindale,3.517714248801141,,"(501, 501)",62
680,53599,176266,176266,1986-10-12 00:00:00,2004,02/nm0005502_rm4176254976_1985-10-11_2004.jpg,0.0,Michelle Trachtenberg,6.025798293016537,,"(213, 213)",18
58,66262,218707,218707,2000-11-10 00:00:00,2007,43/nm2215143_rm6606592_1999-11-10_2007.jpg,0.0,Kiernan Shipka,4.685746207799698,,"(500, 500)",7
3322,10506,35231,35231,1947-07-07 00:00:00,2011,30/nm0000230_rm456047360_1946-7-6_2011.jpg,1.0,Sylvester Stallone,3.585414794191251,,"(500, 500)",64
2944,135046,455437,455437,1940-03-03 00:00:00,2001,44/nm0790144_rm2798099200_1939-3-3_2001.jpg,1.0,Robert Shaye,3.290424075782426,,"(109, 109)",61
249,113204,378860,378860,1993-08-22 00:00:00,2008,09/nm2666409_rm3706685696_1992-8-21_2008.jpg,1.0,RJ Mitte,4.602527740045711,,"(157, 158)",15
2201,22437,76821,76821,1950-12-26 00:00:00,1999,51/nm0000651_rm3599407872_1949-12-25_1999.jpg,0.0,Sissy Spacek,3.7364214480395495,,"(244, 245)",49
653,97504,325475,325475,1994-02-20 00:00:00,2012,39/nm1842439_rm3282415104_1993-2-19_2012.jpg,0.0,Victoria Justice,5.278883679245859,,"(278, 278)",18
1674,49436,163978,163978,1976-01-04 00:00:00,2002,11/nm0005211_rm2281150464_1975-1-3_2002.jpg,0.0,Danica McKellar,3.77036920583358,,"(80, 80)",26
709,28054,95338,95338,1983-10-01 00:00:00,2002,85/nm0001085_rm401447680_1982-9-30_2002.jpg,1.0,Kieran Culkin,4.691698486717343,,"(206, 206)",19
1001,113098,378463,378463,1990-12-19 00:00:00,2010,64/nm1667364_rm2856174336_1989-12-18_2010.jpg,0.0,Ashley Benson,3.4531374352995727,,"(196, 196)",20
3863,31818,107898,107898,1907-08-06 00:00:00,1979,79/nm0001379_rm2150731264_1906-8-5_1979.jpg,1.0,John Huston,2.2014324810983643,,"(500, 500)",72
347,119593,401767,401767,1993-05-08 00:00:00,2009,53/nm1573253_rm2274200320_1992-5-7_2009.jpg,1.0,Alexander Ludwig,5.606566855553585,,"(364, 363)",16
1272,75897,251640,251640,1991-08-16 00:00:00,2013,69/nm2225369_rm724423168_1990-8-15_2013.jpg,0.0,Jennifer Lawrence,2.273223185147199,,"(264, 264)",22
2028,98819,330209,330209,1978-04-03 00:00:00,2011,13/nm1055413_rm1877457408_1977-4-2_2011.jpg,1.0,Michael Fassbender,3.1312958615306306,,"(500, 500)",33
1708,6886,23333,23333,1960-12-31 00:00:00,1986,74/nm0000174_rm4275151872_1959-12-31_1986.jpg,1.0,Val Kilmer,4.374934213909465,,"(500, 500)",26
922,99045,331012,331012,1990-01-28 00:00:00,2010,97/nm3055497_rm727092992_1989-1-27_2010.jpg,0.0,Daisy Lowe,2.469977288415605,,"(325, 325)",20
1967,32344,109321,109321,1976-06-04 00:00:00,2007,01/nm0001401_rm979147264_1975-6-4_2007.jpg,0.0,Angelina Jolie,3.90388554804565,,"(197, 197)",31
2685,4313,14660,14660,1945-09-26 00:00:00,2004,40/nm0000140_rm432969728_1944-9-25_2004.jpg,1.0,Michael Douglas,3.428792748907961,,"(242, 242)",59
1044,106138,354955,354955,1986-05-11 00:00:00,2007,48/nm0951148_rm808359936_1985-5-10_2007.jpg,0.0,Odette Annable,4.321956197807254,,"(330, 330)",21
1629,5639,19344,19344,1971-11-07 00:00:00,1997,60/nm0000160_rm1114348288_1970-11-6_1997.jpg,1.0,Ethan Hawke,4.999878754076843,,"(250, 249)",26
323,72213,238211,238211,1991-04-16 00:00:00,2007,12/nm0914612_rm2486213376_1990-4-15_2007.jpg,0.0,Emma Watson,6.127539887680696,,"(336, 335)",16
2514,19948,67574,67574,1953-06-08 00:00:00,2011,53/nm0000553_rm2556134656_1952-6-7_2011.jpg,1.0,Liam Neeson,5.352732404565916,,"(500, 500)",58
1206,104772,350170,350170,1990-12-08 00:00:00,2012,77/nm2655177_rm3723932928_1989-12-7_2012.jpg,1.0,Caleb Landry Jones,3.402883187378527,,"(500, 500)",22
2243,89706,299317,299317,1957-07-18 00:00:00,2007,82/nm0939182_rm1229101824_1956-7-17_2007.jpg,1.0,Kar Wai Wong,3.2016916439082284,,"(183, 182)",50
87,60114,198972,198972,1998-01-25 00:00:00,2012,50/nm1501050_rm2773131520_1997-1-24_2012.jpg,1.0,Jonah Bobo,4.131054571493866,,"(500, 500)",14
3648,107243,358292,358292,1943-08-08 00:00:00,2010,51/nm0068551_rm3737552640_1942-8-7_2010.jpg,1.0,Tobin Bell,3.822505188568212,,"(271, 271)",67
1801,32129,108802,108802,1976-06-04 00:00:00,2004,01/nm0001401_rm2166599680_1975-6-4_2004.jpg,0.0,Angelina Jolie,2.426744058098814,,"(340, 340)",28
3507,764,2689,2689,1936-12-01 00:00:00,2002,95/nm0000095_rm498244352_1935-12-1_2002.jpg,1.0,Woody Allen,2.73108890870798,,"(199, 198)",66
2084,2544,8624,8624,1962-05-07 00:00:00,2008,23/nm0000123_rm2480837632_1961-5-6_2008.jpg,1.0,George Clooney,4.330198569736443,,"(139, 139)",46
3236,95945,320375,320375,1943-09-18 00:00:00,2006,13/nm0648913_rm3246430208_1942-9-17_2006.jpg,0.0,Lupe Ontiveros,4.808176719116021,,"(213, 213)",63
2273,108045,361118,361118,1963-04-03 00:00:00,2013,88/nm0163988_rm3655259392_1962-4-2_2013.jpg,1.0,Clark Gregg,3.2695848650331008,,"(171, 171)",50
1859,67830,223808,223808,1980-06-24 00:00:00,2009,76/nm1411676_rm858360576_1979-6-24_2009.jpg,0.0,Mindy Kaling,4.673788525880616,,"(281, 281)",29
706,134589,453735,453735,1992-10-18 00:00:00,2011,77/nm0692677_rm540457216_1991-10-18_2011.jpg,1.0,Tyler Posey,5.442976938757319,,"(500, 500)",19
435,135723,457794,457794,1986-08-05 00:00:00,2002,74/nm3794974_rm3473575168_1985-8-4_2002.jpg,0.0,Crystal Bowersox,2.449351390720506,,"(75, 75)",16
730,107866,360430,360430,1988-06-27 00:00:00,2007,53/nm2067953_rm2393543936_1987-6-27_2007.jpg,1.0,Ed Westwick,5.083618380859518,,"(114, 114)",19
377,67984,224222,224222,1993-08-21 00:00:00,2009,15/nm1416215_rm503613440_1992-8-20_2009.jpg,0.0,Demi Lovato,2.2723249295187005,,"(153, 153)",16
388,86425,288322,288322,1989-07-24 00:00:00,2005,33/nm1534733_rm564708352_1988-7-23_2005.jpg,0.0,Pippa Bennett-Warner,2.729633478203335,,"(501, 501)",16
1482,38966,132262,132262,1976-08-21 00:00:00,2000,60/nm0001860_rm202873344_1975-8-21_2000.jpg,0.0,Alicia Witt,4.034422329538849,,"(75, 75)",24
2,88808,296448,296448,2009-09-18 00:00:00,2010,17/nm3835417_rm19708672_2008-9-17_2010.jpg,0.0,Mia Talerico,2.9412560512993275,,"(143, 143)",1
